timestamp,raw_value,raw_mean,raw_min,raw_max,samples,duplicate_count,conflict,station,unit
2016-10-01 00:00:00+00:00,15.0,14.975,14.9,15.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 01:00:00+00:00,14.9,14.9,14.9,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 02:00:00+00:00,14.9,14.850000000000001,14.8,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 03:00:00+00:00,14.8,14.725,14.7,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 04:00:00+00:00,14.7,14.6,14.5,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 05:00:00+00:00,14.5,14.4,14.3,14.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 06:00:00+00:00,14.3,14.225,14.2,14.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 07:00:00+00:00,14.1,14.1,14.1,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 08:00:00+00:00,14.0,14.025,14.0,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 09:00:00+00:00,14.2,14.475,14.2,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 10:00:00+00:00,14.7,14.775,14.7,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 11:00:00+00:00,14.8,14.850000000000001,14.8,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 12:00:00+00:00,14.8,14.825000000000001,14.8,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 13:00:00+00:00,14.9,14.95,14.9,15.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 14:00:00+00:00,14.9,14.8,14.7,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 15:00:00+00:00,14.8,14.8,14.8,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 16:00:00+00:00,14.8,14.875,14.8,14.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 17:00:00+00:00,14.9,15.0,14.9,15.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 18:00:00+00:00,15.1,15.125,15.1,15.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 19:00:00+00:00,15.2,15.325,15.2,15.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 20:00:00+00:00,15.1,14.875,14.7,15.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 21:00:00+00:00,14.7,14.7,14.7,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 22:00:00+00:00,14.7,14.7,14.7,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-01 23:00:00+00:00,14.7,14.725,14.7,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 00:00:00+00:00,14.7,14.775,14.7,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 01:00:00+00:00,14.8,14.8,14.8,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 02:00:00+00:00,14.8,14.8,14.8,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 03:00:00+00:00,14.8,14.8,14.8,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 04:00:00+00:00,14.8,14.725,14.7,14.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 05:00:00+00:00,14.7,14.7,14.7,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 06:00:00+00:00,14.7,14.649999999999999,14.6,14.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 07:00:00+00:00,14.6,14.6,14.6,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 08:00:00+00:00,14.6,14.525,14.5,14.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 09:00:00+00:00,14.5,14.5,14.5,14.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 10:00:00+00:00,14.5,14.425,14.4,14.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 11:00:00+00:00,14.4,14.325000000000001,14.3,14.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 12:00:00+00:00,14.3,14.225,14.2,14.3,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 13:00:00+00:00,14.2,14.2,14.2,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 14:00:00+00:00,14.2,14.125,14.1,14.2,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 15:00:00+00:00,14.1,14.025,14.0,14.1,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 16:00:00+00:00,14.0,13.975,13.9,14.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 17:00:00+00:00,14.0,13.975,13.9,14.0,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 18:00:00+00:00,13.9,13.9,13.9,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 19:00:00+00:00,13.9,13.9,13.9,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 20:00:00+00:00,13.9,13.825000000000001,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 21:00:00+00:00,13.8,13.75,13.7,13.8,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 22:00:00+00:00,13.7,13.674999999999999,13.6,13.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-02 23:00:00+00:00,13.6,13.6,13.6,13.6,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 00:00:00+00:00,13.5,13.5,13.5,13.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 01:00:00+00:00,13.5,13.5,13.5,13.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 02:00:00+00:00,13.5,13.475,13.4,13.5,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 03:00:00+00:00,13.4,13.4,13.4,13.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 04:00:00+00:00,13.4,13.4,13.4,13.4,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 05:00:00+00:00,13.4,13.675,13.4,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 06:00:00+00:00,13.9,13.850000000000001,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 07:00:00+00:00,13.9,13.875,13.8,13.9,4,0,0,muenchen-himmelreichbruecke-16515005,degC
2016-10-03 08:00:00+00:00,13.7,13.575,13.5,13.7,4,0,0,muenchen-himmelreichbruecke-16515005,degC
